date,isin_corporate_name_cleaned,company_parent_country,target_country1,target_country2,target_country3,target_country4,target_country5,target_country6,ngo_name1,ngo_name2,ngo_name3,ngo_name4,ngo_name5
2017-01-13,,Spain,Spain,,,,,,Consumidores en Accion / FACUA,,,,
2017-01-13,,Spain,Spain,,,,,,Consumidores en Accion / FACUA,,,,
2017-01-13,,Spain,Spain,,,,,,Consumidores en Accion / FACUA,,,,
2017-01-13,,Spain,Spain,,,,,,Consumidores en Accion / FACUA,,,,
2017-01-11,,UK,UK,,,,,,Greenpeace UK,E3G,,,
2017-01-10,BNP Paribas ,France,France,,,,,,Amis de la Terre France / FoE France,Attac France,Bizi!,Action Non-violente COP21 (ANV COP21),
2017-01-05,Lloyds Banking  ,UK,UK,,,,,,High Pay Centre,,,,
2017-01-05,Prudential  ,UK,UK,,,,,,High Pay Centre,,,,
2017-01-05,Schroders  ,UK,UK,,,,,,High Pay Centre,,,,
2018-12-19,,USA,Congo-Brazzaville,Portugal,,,,,Global Witness,,,,
2018-12-19,Societe Generale ,France,France,,,,,,Amis de la Terre France / FoE France,Action Non-violente COP21 (ANV COP21),,,
2018-12-18,HSBC   ,UK,China,Japan,USA,Europe (incl. Brussels),,,Kiko Network,,,,
2018-12-18,,USA,China,Japan,USA,Europe (incl. Brussels),,,Kiko Network,,,,
2018-12-18,ING Groep ,Netherlands,China,Japan,USA,Europe (incl. Brussels),,,Kiko Network,,,,
2018-12-18,Standard Chartered  ,UK,China,Japan,USA,Europe (incl. Brussels),,,Kiko Network,,,,
2018-12-18,Deutsche Bank ,Germany,Belgium,,,,,,Test Achats / Test Aankoop,,,,
2018-12-18,ING Groep ,Netherlands,Belgium,,,,,,Test Achats / Test Aankoop,,,,
2018-12-18,,Belgium,Belgium,,,,,,Test Achats / Test Aankoop,,,,
2018-12-18,,Belgium,Belgium,,,,,,Test Achats / Test Aankoop,,,,
2018-12-17,ING Groep ,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-17,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-17,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-17,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-17,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-17,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-17,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-12-14,,UK,Japan,South Africa,USA,Europe (incl. Brussels),,,Green America,Kiko Network,,,
2018-12-14,HSBC   ,UK,Japan,South Africa,USA,Europe (incl. Brussels),,,Green America,Kiko Network,,,
2018-12-14,Banco Bilbao Vizcaya Argentaria ,Spain,Japan,South Africa,USA,Europe (incl. Brussels),,,Green America,Kiko Network,,,
2018-12-14,JPMorgan Chase ,USA,Japan,South Africa,USA,Europe (incl. Brussels),,,Green America,Kiko Network,,,
2018-12-14,Wells Fargo ,USA,Japan,South Africa,USA,Europe (incl. Brussels),,,Green America,Kiko Network,,,
2018-12-14,Standard Chartered  ,UK,Japan,South Africa,USA,Europe (incl. Brussels),,,Green America,Kiko Network,,,
2018-12-13,,USA,India,UK,,,,,Corporate Responsibility Coalition / CORE,Accountability Counsel,Nazdeek,,
2018-12-13,Allstate ,USA,USA,,,,,,Carbon Disclosure Project CDP,,,,
2018-12-12,,USA,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,Friends of the Earth Europe / FoE Europe,Counter Balance,,
2018-12-12,,Luxembourg,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,Friends of the Earth Europe / FoE Europe,Counter Balance,,
2018-12-11,AXA ,France,Morocco,Western Sahara,UK,,,,Western Sahara Resource Watch / WSRW,,,,
2018-12-11,,France,Morocco,Western Sahara,UK,,,,Western Sahara Resource Watch / WSRW,,,,
2018-12-11,,France,Morocco,Western Sahara,UK,,,,Western Sahara Resource Watch / WSRW,,,,
2018-12-11,Societe Generale ,France,Morocco,Western Sahara,UK,,,,Western Sahara Resource Watch / WSRW,,,,
2018-12-11,,France,Morocco,Western Sahara,UK,,,,Western Sahara Resource Watch / WSRW,,,,
2018-12-11,AXA ,France,UK,,,,,,InfluenceMap,,,,
2018-12-11,JPMorgan Chase ,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,,France,UK,,,,,,InfluenceMap,,,,
2018-12-11,Goldman Sachs ,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,BlackRock ,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,Allianz ,Germany,UK,,,,,,InfluenceMap,,,,
2018-12-11,,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,Bank of New York Mellon ,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,State Street ,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,,USA,UK,,,,,,InfluenceMap,,,,
2018-12-11,,Netherlands,China,USA,Europe (incl. Brussels),,,,Business and Human Rights Resource Centre,,,,
2018-12-11,,USA,China,USA,Europe (incl. Brussels),,,,Business and Human Rights Resource Centre,,,,
2018-12-11,,Luxembourg,Canada,USA,Europe (incl. Brussels),,,,CEE Bankwatch Network,Center for Justice and International Law,MiningWatch Canada,,
2018-12-11,,UK,Canada,USA,Europe (incl. Brussels),,,,CEE Bankwatch Network,Center for Justice and International Law,MiningWatch Canada,,
2018-12-10,BNP Paribas ,France,Indonesia,Japan,,,,,Greenpeace Japan,,,,
2018-12-10,HSBC   ,UK,Indonesia,Japan,,,,,Greenpeace Japan,,,,
2018-12-10,ING Groep ,Netherlands,Indonesia,Japan,,,,,Greenpeace Japan,,,,
2018-12-10,,France,Indonesia,Japan,,,,,Greenpeace Japan,,,,
2018-12-06,,Poland,Poland,,,,,,Corporate Accountability International CAI,Corporate Europe Observatory / CEO,,,
2018-12-06,,Poland,Poland,,,,,,Corporate Accountability International CAI,Corporate Europe Observatory / CEO,,,
2018-12-06,JPMorgan Chase ,USA,Poland,USA,,,,,Rainforest Action Network / RAN,Rozwoj TAK-Odkrywki NIE (RTON),,,
2018-12-06,Barclays  ,UK,UK,,,,,,Greenpeace UK,,,,
2018-12-06,Danske Bank ,Denmark,Brazil,Denmark,Norway,Sweden,,,Framtiden i vare hender / FiVH ,,,,
2018-12-06,Svenska Handelsbanken ,Sweden,Brazil,Denmark,Norway,Sweden,,,Framtiden i vare hender / FiVH ,,,,
2018-12-06,Societe Generale ,France,France,USA,,,,,Amis de la Terre France / FoE France,Rainforest Action Network / RAN,Sierra Club U.S.A.,Action Non-violente COP21 (ANV COP21),
2018-12-04,,UK,Jordan,Lebanon,USA,Europe (incl. Brussels),,,Business and Human Rights Resource Centre,,,,
2018-12-04,,USA,Jordan,Lebanon,USA,Europe (incl. Brussels),,,Business and Human Rights Resource Centre,,,,
2018-12-04,ING Groep ,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,,,,
2018-12-04,,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,,,,
2018-12-04,,Netherlands,Netherlands,,,,,,Milieudefensie / FoE Netherlands,,,,
2018-12-03,AXA ,France,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-12-03,Berkshire Hathaway ,USA,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-12-03,,UK,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-12-03,,USA,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-12-03,Allianz ,Germany,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-12-03,Assicurazioni Generali ,Italy,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-12-03,Hannover Rueckversicherung ,Germany,Australia,Japan,USA,Europe (incl. Brussels),,,Unfriend Coal,,,,
2018-11-30,AXA ,France,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,BNP Paribas ,France,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,Deutsche Bank ,Germany,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,ING Groep ,Netherlands,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,,Netherlands,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,Goldman Sachs ,USA,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,BlackRock ,USA,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,Allianz ,Germany,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-30,,USA,USA,Europe (incl. Brussels),,,,,Urgewald,WWF Europe ,Europe Beyond Coal,,
2018-11-29,,Luxembourg,Ghana,Kenya,Peru,,,,Oxfam International,,,,
2018-11-29,,UK,Argentina,UK,,,,,Platform,,,,
2018-11-29,,Sweden,Sweden,,,,,,Greenpeace Sweden,,,,
2018-11-29,,Sweden,Sweden,,,,,,Greenpeace Sweden,,,,
2018-11-29,,Sweden,Sweden,,,,,,Greenpeace Sweden,,,,
2018-11-29,,Sweden,Sweden,,,,,,Greenpeace Sweden,,,,
2018-11-29,,Sweden,Sweden,,,,,,Greenpeace Sweden,,,,
2018-11-29,,Sweden,Sweden,,,,,,Greenpeace Sweden,,,,
2018-11-28,Deutsche Bank ,Germany,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,,Netherlands,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,Commerzbank ,Germany,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,UniCredit ,Italy,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,,Germany,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,,Germany,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,,Germany,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,,Germany,Europe (incl. Brussels),,,,,,Facing Finance,,,,
2018-11-28,,USA,USA,,,,,,As You Sow,Daughters of Charity,,,
2018-11-28,,USA,USA,,,,,,As You Sow,Daughters of Charity,,,
2018-11-28,,USA,USA,,,,,,As You Sow,Daughters of Charity,,,
2018-11-27,ING Groep ,Netherlands,Germany,Norway,Spain,,,,Greenpeace Norway,,,,
2018-11-27,ING Groep ,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,Aegon ,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,Allianz ,Germany,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,Netherlands,Netherlands,,,,,,Eerlijke Bankwijzer / Fair Bank Guide Netherlands,,,,
2018-11-27,,USA,UK,,,,,,Transparency International UK,,,,
2018-11-27,Barclays  ,UK,UK,,,,,,Transparency International UK,,,,
2018-11-27,Standard Chartered  ,UK,UK,,,,,,Transparency International UK,,,,
2018-11-27,Prudential  ,UK,UK,,,,,,Transparency International UK,,,,
2018-11-27,HSBC   ,UK,Bangladesh,Indonesia,Vietnam,UK,,,350.org,,,,
2018-11-27,AXA ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,BNP Paribas ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,Societe Generale ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,,Netherlands,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,Allianz ,Germany,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,Assicurazioni Generali ,Italy,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-27,,USA,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-11-26,BNP Paribas ,France,France,,,,,,Oxfam France,,,,
2018-11-26,Societe Generale ,France,France,,,,,,Oxfam France,,,,
2018-11-26,,France,France,,,,,,Oxfam France,,,,
2018-11-26,,France,France,,,,,,Oxfam France,,,,
2018-11-26,,France,France,,,,,,Oxfam France,,,,
2018-11-26,,France,France,,,,,,Oxfam France,,,,
2018-11-26,,USA,Canada,,,,,,International Institute for Sustainable Development / IISD,Oil Change International / Price of Oil,Climate Action Network Canada RAC-Canada,Above Ground,
2018-11-23,Danske Bank ,Denmark,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,Swedbank ,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,Old Mutual  ,UK,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,Svenska Handelsbanken ,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,,Sweden,Sweden,,,,,,Fair Finance Guide Sverige,Fair Action Sweden,,,
2018-11-23,Societe Generale ,France,France,USA,,,,,Amis de la Terre France / FoE France,Action Non-violente COP21 (ANV COP21),,,
2018-11-23,HSBC   ,UK,France,,,,,,Attac France,,,,
2018-11-20,BNP Paribas ,France,Belgium,,,,,,Test Achats / Test Aankoop,,,,
2018-11-20,,USA,USA,,,,,,Stichting Onderzoek Multinationale Ondernemingen / SOMO,Bank Information Center Europe (BIC Europe),,,
2018-11-20,,USA,USA,,,,,,Stichting Onderzoek Multinationale Ondernemingen / SOMO,Bank Information Center Europe (BIC Europe),,,
2018-11-19,,USA,USA,,,,,,As You Sow,,,,
2018-11-19,BNP Paribas ,France,USA,,,,,,As You Sow,,,,
2018-11-19,Wells Fargo ,USA,USA,,,,,,As You Sow,,,,
2018-11-19,ING Groep ,Netherlands,USA,,,,,,As You Sow,,,,
2018-11-19,,France,USA,,,,,,As You Sow,,,,
2018-11-16,Wells Fargo ,USA,UK,,,,,,Carbon Disclosure Project CDP,The Climate Group,,,
2018-11-16,Capital One Financial ,USA,UK,,,,,,Carbon Disclosure Project CDP,The Climate Group,,,
2018-11-16,Jupiter Fund Management  ,UK,UK,,,,,,Carbon Disclosure Project CDP,The Climate Group,,,
2018-11-16,,USA,UK,,,,,,Carbon Disclosure Project CDP,The Climate Group,,,
2018-11-16,,UK,Malaysia,Saudi Arabia,UK,,,,Global Witness,,,,
2018-11-16,JPMorgan Chase ,USA,USA,,,,,,Rainforest Action Network / RAN,Sierra Club U.S.A.,,,
2018-11-14,,Luxembourg,Europe (incl. Brussels),,,,,,CEE Bankwatch Network,Counter Balance,Accountability Counsel,,
2018-11-14,Allianz ,Germany,Germany,Italy,Japan,South Korea,,,Friends of the Earth U.S. / FoE U.S.,,,,
2018-11-14,,Italy,Germany,Italy,Japan,South Korea,,,Friends of the Earth U.S. / FoE U.S.,,,,
2018-11-13,KBC Groep ,Belgium,Belgium,,,,,,Vrede vzw,,,,
2018-11-13,BNP Paribas ,France,Belgium,,,,,,Vrede vzw,,,,
2018-11-13,,Netherlands,Netherlands,,,,,,Consumentenbond,Woekerpolis,,,
2018-11-13,,Netherlands,Netherlands,,,,,,Consumentenbond,Woekerpolis,,,
2018-11-13,,Netherlands,Netherlands,,,,,,Consumentenbond,Woekerpolis,,,
2018-11-12,Assicurazioni Generali ,Italy,Italy,,,,,,Re:Common,,,,
2018-11-09,,USA,USA,,,,,,Center for Environmental Health CEH,,,,
2018-11-08,,Germany,Congo/DRC,Germany,,,,,RIAO-RDC (Reseau d'information et d'appui aux ONG nationales),,,,
2018-11-08,AXA ,France,France,Morocco,Western Sahara,,,,Western Sahara Resource Watch / WSRW,,,,
2018-11-08,BNP Paribas ,France,France,Morocco,Western Sahara,,,,Western Sahara Resource Watch / WSRW,,,,
2018-11-08,Societe Generale ,France,France,Morocco,Western Sahara,,,,Western Sahara Resource Watch / WSRW,,,,
2018-11-08,,France,France,Morocco,Western Sahara,,,,Western Sahara Resource Watch / WSRW,,,,
2018-11-08,,USA,USA,,,,,,U.S. PIRG,,,,
2018-11-07,,USA,Romania,,,,,,ClientEarth,,,,
2018-11-06,Deutsche Bank ,Germany,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-11-06,Banco Bilbao Vizcaya Argentaria ,Spain,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-11-06,Barclays  ,UK,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-11-06,JPMorgan Chase ,USA,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-11-06,Wells Fargo ,USA,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-11-06,,France,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-11-06,,USA,Canada,Japan,Switzerland,USA,Europe (incl. Brussels),,Greenpeace Switzerland,,,,
2018-07-17,,USA,Myanmar,,,,,,ICCA Consortium,Karen Environmental & Social Action Network (KESAN),,,
2018-11-05,Prudential  ,UK,UK,,,,,,High Pay Centre,,,,
2018-11-02,Barclays  ,UK,Italy,,,,,,Centro per i Diritti del Cittadino (Codici),Associazione Tutela Consumatori Finanziari / TuConFin,,,
2018-11-01,BlackRock ,USA,USA,,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2018-11-01,Deutsche Bank ,Germany,Germany,,,,,,Urgewald,Christliche Initiative Romero / CIR,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,Facing Finance,PowerShift
2018-11-01,Allianz ,Germany,Germany,,,,,,Urgewald,Christliche Initiative Romero / CIR,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,Facing Finance,PowerShift
2018-11-01,,Germany,Germany,,,,,,Urgewald,Christliche Initiative Romero / CIR,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,Facing Finance,PowerShift
2018-11-01,Deutsche Bank ,Germany,Germany,,,,,,Urgewald,Christliche Initiative Romero / CIR,Dachverband der Kritischen Aktionaerinnen und Aktionaere / DKAA,Facing Finance,PowerShift
2018-10-31,AXA ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-31,BNP Paribas ,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-31,Deutsche Bank ,Germany,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-31,,Netherlands,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-31,Goldman Sachs ,USA,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-31,,Germany,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-31,,France,France,,,,,,Amis de la Terre France / FoE France,,,,
2018-10-30,ING Groep ,Netherlands,Belgium,Cuba,Europe (incl. Brussels),,,,Oxfam Wereldwinkels,Oxfam Solidarite,Vrede vzw,G3W,11.11.11
2018-10-30,,Netherlands,Belgium,Cuba,Europe (incl. Brussels),,,,Oxfam Wereldwinkels,Oxfam Solidarite,Vrede vzw,G3W,11.11.11
2018-10-30,,Belgium,Belgium,Cuba,Europe (incl. Brussels),,,,Oxfam Wereldwinkels,Oxfam Solidarite,Vrede vzw,G3W,11.11.11
2018-10-30,BNP Paribas ,France,Belgium,Cuba,Europe (incl. Brussels),,,,Oxfam Wereldwinkels,Oxfam Solidarite,Vrede vzw,G3W,11.11.11
2018-10-29,BNP Paribas ,France,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,Deutsche Bank ,Germany,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,Barclays  ,UK,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,,USA,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,JPMorgan Chase ,USA,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,Morgan Stanley ,USA,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,Lloyds Banking  ,UK,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,Goldman Sachs ,USA,UK,Europe (incl. Brussels),,,,,Corporate Europe Observatory / CEO,,,,
2018-10-29,,USA,Indonesia,Liberia,,,,,Friends of the Earth U.S. / FoE U.S.,,,,
2018-10-26,,UK,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,BNP Paribas ,France,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Deutsche Bank ,Germany,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,HSBC   ,UK,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Banco Bilbao Vizcaya Argentaria ,Spain,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Barclays  ,UK,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,ING Groep ,Netherlands,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Lloyds Banking  ,UK,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,Spain,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Societe Generale ,France,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,France,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Standard Chartered  ,UK,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Commerzbank ,Germany,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,UniCredit ,Italy,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,Netherlands,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,Sweden,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,Intesa Sanpaolo ,Italy,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,France,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,France,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,Germany,Europe (incl. Brussels),,,,,,Transparency International EU Office (TI-EU),,,,
2018-10-26,,Denmark,Denmark,,,,,,Greenpeace Denmark,NOAH / FoE Denmark,Afrika Kontakt,,
2018-10-26,JPMorgan Chase ,USA,Canada,France,USA,,,,Amis de la Terre France / FoE France,Rainforest Action Network / RAN,Sierra Club U.S.A.,Honor the Earth,
2018-10-26,Wells Fargo ,USA,Canada,France,USA,,,,Amis de la Terre France / FoE France,Rainforest Action Network / RAN,Sierra Club U.S.A.,Honor the Earth,
2018-10-26,,France,Canada,France,USA,,,,Amis de la Terre France / FoE France,Rainforest Action Network / RAN,Sierra Club U.S.A.,Honor the Earth,
2018-10-24,,USA,Belgium,,,,,,CNCD 11.11.11,FIAN Belgium,Friends of the Earth Europe / FoE Europe,Milieudefensie / FoE Netherlands,
